"plz","name","email"
"09130","Chemnitz","bussgeldstelle@stadt-chemnitz.de"
"02625","Bautzen","ordnungsamt@bautzen.de"
"09113","Chemnitz","bussgeldstelle@stadt-chemnitz.de"
"09114","Chemnitz","bussgeldstelle@stadt-chemnitz.de"
"09122","Chemnitz","bussgeldstelle@stadt-chemnitz.de"
"09116","Chemnitz","bussgeldstelle@stadt-chemnitz.de"
"09117","Chemnitz","bussgeldstelle@stadt-chemnitz.de"
"09126","Chemnitz","bussgeldstelle@stadt-chemnitz.de"
"86153","Augsburg","bussgeldstelle@augsburg.de"
"86157","Augsburg","bussgeldstelle@augsburg.de"
"86163","Augsburg","bussgeldstelle@augsburg.de"
"86165","Augsburg","bussgeldstelle@augsburg.de"
"03048","Cottbus","ordnungsamt@cottbus.de"
"03050","Cottbus","ordnungsamt@cottbus.de"
"03051","Cottbus","ordnungsamt@cottbus.de"
"03053","Cottbus","ordnungsamt@cottbus.de"
"25335","Elmshorn","ruhenderverkehr@elmshorn.de"
"44139","Dortmund","verkehrsueberwachung@stadtdo.de"
"06556","Artern","kaemmerer@artern.de"
"06803","Bitterfeld-Wolfen","verkehrsowig@bitterfeld-wolfen.de"
"06846","Dessau","ordnungsamt@dessau-rosslau.de"
"09119","Chemnitz","bussgeldstelle@stadt-chemnitz.de"
"09120","Chemnitz","bussgeldstelle@stadt-chemnitz.de"
"09123","Chemnitz","bussgeldstelle@stadt-chemnitz.de"
"09127","Chemnitz","bussgeldstelle@stadt-chemnitz.de"
"09131","Chemnitz","bussgeldstelle@stadt-chemnitz.de"
"10178","Berlin","anzeige@bowi.berlin.de"
"12169","Berlin","anzeige@bowi.berlin.de"
"13347","Berlin","anzeige@bowi.berlin.de"
"14772","Brandenburg an der Havel","ordnungsamt@stadt-brandenburg.de"
"14776","Brandenburg an der Havel","ordnungsamt@stadt-brandenburg.de"
"21244","Buchholz in der Nordheide","bussgeldstelle@lkharburg.de"
"21354","Bleckede","rathaus@bleckede.de"
"21365","Adendorf","gemeinde@adendorf.de"
"22949","Ammersbek","a.gimpel@trittau.de"
"23769","Fehmarn","info@stadtfehmarn.de"
"26603","Aurich","info@stadt.aurich.de"
"26676","Barßel","info@barssel.de"
"26689","Apen","gemeinde@apen.de"
"26723","Emden","ordnungswidrigkeiten@emden.de"
"26725","Emden","ordnungswidrigkeiten@emden.de"
"26919","Brake (Unterweser)","ordnungsamt@brake.de"
"27211","Bassum","buergerservice@stadt.bassum.de"
"27305","Bruchhausen-Vilsen","info@bruchhausen-vilsen.de"
"27313","Dörverden","r.gehrke@doerverden.de"
"27578","Bremerhaven","buergerundordnungsamt@magistrat.bremerhaven.de"
"27616","Beverstedt","samtgemeinde@beverstedt.de"
"27624","Bad Bederkesa","poststelle@geestland.eu"
"27749","Delmenhorst","anfragen.verkehr@delmenhorst.de"
"27753","Delmenhorst","anfragen.verkehr@delmenhorst.de"
"28199","Bremen","anzeigen@ordnungsamt.bremen.de"
"28207","Bremen","anzeigen@ordnungsamt.bremen.de"
"28215","Bremen","anzeigen@ordnungsamt.bremen.de"
"28239","Bremen","anzeigen@ordnungsamt.bremen.de"
"28309","Bremen","anzeigen@ordnungsamt.bremen.de"
"28329","Bremen","anzeigen@ordnungsamt.bremen.de"
"28779","Bremen","anzeigen@ordnungsamt.bremen.de"
"29451","Dannenberg (Elbe)","info@elbtalaue.de"
"30938","Burgwedel","ordnung@burgwedel.de"
"31061","Alfeld (Leine)","info@stadt.alfeld.de"
"31162","Bad Salzdetfurth","stadtordnungsdienst@stadt-hildesheim.de"
"31167","Bockenem","bernd.winkler@bockenem.de"
"31234","Edemissen","info.rathaus@edemissen.de"
"31303","Burgdorf","ordnungsamt@burgdorf.de"
"31848","Bad Münder am Deister","bussgeldstelle@hameln-pyrmont.de"
"32257","Bünde","parken@buende.de"
"33184","Altenbeken","info@altenbeken.de"
"33607","Bielefeld","bussgeldstelle@bielefeld.de"
"33615","Bielefeld","bussgeldstelle@bielefeld.de"
"34295","Edermünde","blum@gemeinde.edermuende.de"
"34454","Bad Arolsen","bjoern.specht@bad-arolsen.de"
"34537","Bad Wildungen","stefan.lock@bad-wildungen.de"
"35236","Breidenbach","m.voelker@breidenbach.de"
"35066","Frankenberg (Eder)","ordnungsamt@frankenberg.de"
"36124","Eichenzell","hergenhan@eichenzell.de"
"37127","Dransfeld","rathaus@dransfeld.de"
"37574","Einbeck","owig-rv@einbeck.de"
"37581","Bad Gandersheim","stadt@bad-gandersheim.de"
"37586","Dassel","bussgeldstelle@landkreis-northeim.de"
"37619","Bodenwerder","stadtdirektor@bodenwerder.de"
"38106","Braunschweig","bussgeldabteilung@braunschweig.de"
"38108","Braunschweig","bussgeldabteilung@braunschweig.de"
"38112","Braunschweig","bussgeldabteilung@braunschweig.de"
"38162","Cremlingen","info@cremlingen.de"
"40211","Düsseldorf","drittanzeige@duesseldorf.de"
"40221","Düsseldorf","drittanzeige@duesseldorf.de"
"40231","Düsseldorf","drittanzeige@duesseldorf.de"
"40239","Düsseldorf","drittanzeige@duesseldorf.de"
"40474","Düsseldorf","drittanzeige@duesseldorf.de"
"41812","Erkelenz","marion.muetzke@erkelenz.de"
"44135","Dortmund","fremdanzeigen.verkehrsueberwachung@stadtdo.de"
"44141","Dortmund","fremdanzeigen.verkehrsueberwachung@stadtdo.de"
"44147","Dortmund","fremdanzeigen.verkehrsueberwachung@stadtdo.de"
"44149","Dortmund","fremdanzeigen.verkehrsueberwachung@stadtdo.de"
"44225","Dortmund","fremdanzeigen.verkehrsueberwachung@stadtdo.de"
"44229","Dortmund","fremdanzeigen.verkehrsueberwachung@stadtdo.de"
"44319","Dortmund","fremdanzeigen.verkehrsueberwachung@stadtdo.de"
"44339","Dortmund","fremdanzeigen.verkehrsueberwachung@stadtdo.de"
"44359","Dortmund","fremdanzeigen.verkehrsueberwachung@stadtdo.de"
"44388","Dortmund","fremdanzeigen.verkehrsueberwachung@stadtdo.de"
"44793","Bochum","bussgeldstelle@bochum.de"
"44803","Bochum","bussgeldstelle@bochum.de"
"44805","Bochum","bussgeldstelle@bochum.de"
"44866","Bochum","bussgeldstelle@bochum.de"
"44867","Bochum","bussgeldstelle@bochum.de"
"44894","Bochum","bussgeldstelle@bochum.de"
"45711","Datteln","verwaltung@stadt-datteln.de"
"46238","Bottrop","bussgeldstelle@bottrop.de"
"46519","Alpen (Niederrhein)","info@alpen.de"
"46535","Dinslaken","uwe.strewginski@dinslaken.de"
"47053","Duisburg","drittanzeigen.verkehr@stadt-duisburg.de"
"47249","Duisburg","drittanzeigen.verkehr@stadt-duisburg.de"
"47259","Duisburg","drittanzeigen.verkehr@stadt-duisburg.de"
"48653","Coesfeld","buergerbuero@coesfeld.de"
"48683","Ahaus","info@ahaus.de"
"49143","Bissendorf","info@bissendorf.de"
"49163","Bohmte","rathaus@bohmte.de"
"49186","Bad Iburg","verwaltung@badiburg.de"
"49196","Bad Laer","rathaus@bad-laer.de"
"49201","Dissen am Teutoburger Wald","bussgeldstelle@lkos.de"
"49356","Diepholz","ordnung@stadt-diepholz.de"
"49401","Damme","info@damme.de"
"49413","Dinklage","dinklage@dinklage.de"
"49565","Bramsche","info@bramsche.de"
"49593","Bersenbrück","info@landkreis-osnabrueck.de"
"49661","Cloppenburg","t.karl@lkclp.de"
"50226","Frechen","verkehr@stadt-frechen.de"
"50321","Brühl","nclaus@bruehl.de"
"51427","Bergisch Gladbach","verkehrsueberwachung@stadt-gl.de"
"51429","Bergisch Gladbach","verkehrsueberwachung@stadt-gl.de"
"51465","Bergisch Gladbach","verkehrsueberwachung@stadt-gl.de"
"51469","Bergisch Gladbach","verkehrsueberwachung@stadt-gl.de"
"52064","Aachen","fb32-120ruhenderverkehr@mail.aachen.de"
"52066","Aachen","fb32-120ruhenderverkehr@mail.aachen.de"
"52068","Aachen","fb32-120ruhenderverkehr@mail.aachen.de"
"52070","Aachen","fb32-120ruhenderverkehr@mail.aachen.de"
"52072","Aachen","fb32-120ruhenderverkehr@mail.aachen.de"
"52074","Aachen","fb32-120ruhenderverkehr@mail.aachen.de"
"52076","Aachen","fb32-120ruhenderverkehr@mail.aachen.de"
"52078","Aachen","fb32-120ruhenderverkehr@mail.aachen.de"
"52249","Eschweiler","verkehrsueberwachung@eschweiler.de"
"52351","Düren","fremdanzeigen@dueren.de"
"52353","Düren","fremdanzeigen@dueren.de"
"52355","Düren","fremdanzeigen@dueren.de"
"52457","Aldenhoven","ordnungsamt@aldenhoven.de"
"52477","Alsdorf","ruhenderverkehr@alsdorf.de"
"53111","Bonn","stvo@bonn.de"
"53113","Bonn","stvo@bonn.de"
"53115","Bonn","stvo@bonn.de"
"53119","Bonn","stvo@bonn.de"
"53121","Bonn","stvo@bonn.de"
"53123","Bonn","stvo@bonn.de"
"53125","Bonn","stvo@bonn.de"
"53127","Bonn","stvo@bonn.de"
"53129","Bonn","stvo@bonn.de"
"53173","Bonn","stvo@bonn.de"
"53175","Bonn","stvo@bonn.de"
"53177","Bonn","stvo@bonn.de"
"53179","Bonn","stvo@bonn.de"
"53225","Bonn","stvo@bonn.de"
"53227","Bonn","stvo@bonn.de"
"53229","Bonn","stvo@bonn.de"
"53332","Bornheim","bussgeldstelle@stadt-bornheim.de"
"53347","Alfter","stvo@alfter.de"
"53474","Bad Neuenahr-Ahrweiler","stadt@bad-neuenahr-ahrweiler.de"
"53604","Bad Honnef","strassenverkehr@bad-honnef.de"
"53879","Euskirchen","ordnungsamt@euskirchen.de"
"53783","Eitorf","buergermeister@eitorf.de"
"53902","Bad Münstereifel","j.mies@bad-muenstereifel.de"
"55232","Alzey","ordnungsamt@alzey.de"
"55294","Bodenheim","bussgeldstelle@vg-bodenheim.de"
"55411","Bingen am Rhein","stadtverwaltung@bingen.de"
"55545","Bad Kreuznach","ordnungsbehoerde@bad-kreuznach.de"
"55583","Bad Kreuznach","ordnungsbehoerde@bad-kreuznach.de"
"56626","Andernach","ordnungsamt@andernach.de"
"57319","Bad Berleburg","s_nuernberg@bad-berleberg.de"
"57334","Bad Laasphe","post@bad-laasphe.de"
"57439","Attendorn","verkehrskontrolle@attendorn.org"
"58256","Ennepetal","stadt@ennepetal.de"
"59192","Bergkamen","j.hensel@bergkamen.de"
"59227","Ahlen","owi-verkehr@stadt.ahlen.de"
"59229","Ahlen","owi-verkehr@stadt.ahlen.de"
"59269","Beckum","braam@beckum.de"
"59320","Ennigerloh","stadt@ennigerloh.de"
"59387","Ascheberg","gemeinde@ascheberg.de"
"59609","Anröchte","post@anroechte.de"
"59759","Arnsberg","verkehr@arnsberg.de"
"59929","Brilon","info@brilon.de"
"61231","Bad Nauheim","ordnungswidrigkeiten@bad-nauheim.de"
"61348","Bad Homburg vor der Höhe","ordnungspolizei@bad-homburg.de"
"61350","Bad Homburg vor der Höhe","ordnungspolizei@bad-homburg.de"
"61352","Bad Homburg vor der Höhe","ordnungspolizei@bad-homburg.de"
"63303","Dreieich","strassenverkehr@dreieich.de"
"63486","Bruchköbel","ordnungsamt@bruchkoebel.de"
"63619","Bad Orb","thangelstein.stadt@bad-orb.de"
"63633","Birstein","info@birstein.de"
"63674","Altenstadt","fichtl@altenstadt.de"
"63739","Aschaffenburg","verkehrsueberwachung@aschaffenburg.de"
"63741","Aschaffenburg","verkehrsueberwachung@aschaffenburg.de"
"63743","Aschaffenburg","verkehrsueberwachung@aschaffenburg.de"
"63755","Alzenau","alzenau@alzenau.de"
"63820","Elsenfeld","wolfgang.sommer-pekel@elsenfeld.de"
"64283","Darmstadt","verwarngeld-owi@darmstadt.de"
"64285","Darmstadt","verwarngeld-owi@darmstadt.de"
"64287","Darmstadt","verwarngeld-owi@darmstadt.de"
"64289","Darmstadt","verwarngeld-owi@darmstadt.de"
"64291","Darmstadt","verwarngeld-owi@darmstadt.de"
"64293","Darmstadt","verwarngeld-owi@darmstadt.de"
"64295","Darmstadt","verwarngeld-owi@darmstadt.de"
"64297","Darmstadt","verwarngeld-owi@darmstadt.de"
"64625","Bensheim","strassenverkehr@bensheim.de"
"64732","Bad König","koenig@stadt.badkoenig.de"
"65326","Aarbergen","info@aarbergen.de"
"65343","Eltville am Rhein","ordnungspolizei@eltville.de"
"65344","Eltville am Rhein","ordnungspolizei@eltville.de"
"65345","Eltville am Rhein","ordnungspolizei@eltville.de"
"65346","Eltville am Rhein","ordnungspolizei@eltville.de"
"65347","Eltville am Rhein","ordnungspolizei@eltville.de"
"65520","Bad Camberg","ordnungsamt@bad-camberg.de"
"65929","Frankfurt am Main","owi.datenerfassung.amt32@stadt-frankfurt.de"
"66359","Bous","zbb@lava.saarland.de"
"66450","Bexbach","info@bexbach.de"
"66892","Bruchmühlbach-Miesau","info@bruchmuehlbach-miesau.de"
"66701","Beckingen","michael.werwie@beckingen.de"
"66806","Ensdorf","zbb@lava.saarland.de"
"67098","Bad Dürkheim","bussgeldstelle@bad-duerkheim.de"
"67125","Dannstadt-Schauernheim","nadine.krieg@vgds.de"
"67146","Deidesheim","verwaltung@vg-deidesheim.rlp.de"
"67227","Frankenthal (Pfalz)","ordnungundumwelt@frankenthal.de"
"67373","Dudenhofen","bussgeldstelle@vgrd.de"
"67480","Edenkoben","info@vg-edenkoben.de"
"67677","Enkenbach-Alsenborn","info@enkenbach-alsenborn.de"
"75323","Bad Wildbad","silvia.wegner@bad-wildbad.de"
"76534","Baden-Baden","bussgeldbehoerde@baden-baden.de"
"78476","Allensbach","monika.riester@allensbach.de"
"83052","Bruckmühl","lisa.brossmann@bruckmuehl.de"
"83404","Ainring","gerold.leukert@ainring.de"
"86609","Donauwörth","ordnungsamt@donauwoerth.de"
"87730","Bad Grönenbach","rathaus@bad-groenenbach.de"
"88480","Achstetten","info@achstetten.de"
"92334","Berching","owi-anzeigen@zv-kvs.de"
"93326","Abensberg, Hallertau","stadt@abensberg.de"
"93413","Cham","poststelle@cham.de"
"94086","Bad Griesbach im Rottal","info@badgriesbach.de"
"95491","Ahorntal","poststelle@ahorntal.bayern.de"
"96482","Ahorn (Landkreis Coburg)","martin.finzel@gemeinde-ahorn.de"
"97980","Bad Mergentheim","bussgeldstelle@bad-mergentheim.de"
"99089","Erfurt","buergeramt@erfurt.de"
"99092","Erfurt","buergeramt@erfurt.de"
"99099","Erfurt","buergeramt@erfurt.de"
"91325","Adelsdorf","verkehrsueberwachung@adelsdorf.de"
"66571","Eppelborn","owigvk@schiffweiler.de"
"74740","Adelsheim","ordnungsamt@adelsheim.de"
"99310","Arnstadt","ordnungsbehoerde@stadtverwaltung.arnstadt.de"
"10435","Berlin","anzeige@bowi.berlin.de"
"10437","Berlin","anzeige@bowi.berlin.de"
"10439","Berlin","anzeige@bowi.berlin.de"
"12277","Berlin","anzeige@bowi.berlin.de"
"12305","Berlin","anzeige@bowi.berlin.de"
"12349","Berlin","anzeige@bowi.berlin.de"
"12357","Berlin","anzeige@bowi.berlin.de"
"12439","Berlin","anzeige@bowi.berlin.de"
"12459","Berlin","anzeige@bowi.berlin.de"
"12435","Berlin","anzeige@bowi.berlin.de"
"22885","Barsbüttel","bussgeldstelle@kreis-stormarn.de"
"12163","Berlin","anzeige@bowi.berlin.de"
"12307","Berlin","anzeige@bowi.berlin.de"
"12309","Berlin","anzeige@bowi.berlin.de"
"92224","Amberg","vued@amberg.de"
"65812","Bad Soden","abt.32@stadt-bad-soden.de"
"26160","Bad Zwischenahn","bussgeldstelle@ammerland.de"
"10553","Berlin","anzeige@bowi.berlin.de"
"10713","Berlin","anzeige@bowi.berlin.de"
"10827","Berlin","anzeige@bowi.berlin.de"
"13439","Berlin","anzeige@bowi.berlin.de"
"13591","Berlin","anzeige@bowi.berlin.de"
"14057","Berlin","anzeige@bowi.berlin.de"
"10179","Berlin","anzeige@bowi.berlin.de"
"10243","Berlin","anzeige@bowi.berlin.de"
"10245","Berlin","anzeige@bowi.berlin.de"
"10317","Berlin","anzeige@bowi.berlin.de"
"10319","Berlin","anzeige@bowi.berlin.de"
"10369","Berlin","anzeige@bowi.berlin.de"
"10551","Berlin","anzeige@bowi.berlin.de"
"10557","Berlin","anzeige@bowi.berlin.de"
"10585","Berlin","anzeige@bowi.berlin.de"
"10587","Berlin","anzeige@bowi.berlin.de"
"10589","Berlin","anzeige@bowi.berlin.de"
"10627","Berlin","anzeige@bowi.berlin.de"
"10629","Berlin","anzeige@bowi.berlin.de"
"10717","Berlin","anzeige@bowi.berlin.de"
"10719","Berlin","anzeige@bowi.berlin.de"
"10781","Berlin","anzeige@bowi.berlin.de"
"10783","Berlin","anzeige@bowi.berlin.de"
"10785","Berlin","anzeige@bowi.berlin.de"
"10823","Berlin","anzeige@bowi.berlin.de"
"10825","Berlin","anzeige@bowi.berlin.de"
"10829","Berlin","anzeige@bowi.berlin.de"
"10961","Berlin","anzeige@bowi.berlin.de"
"10967","Berlin","anzeige@bowi.berlin.de"
"10969","Berlin","anzeige@bowi.berlin.de"
"10997","Berlin","anzeige@bowi.berlin.de"
"12045","Berlin","anzeige@bowi.berlin.de"
"12047","Berlin","anzeige@bowi.berlin.de"
"12049","Berlin","anzeige@bowi.berlin.de"
"12059","Berlin","anzeige@bowi.berlin.de"
"12099","Berlin","anzeige@bowi.berlin.de"
"12101","Berlin","anzeige@bowi.berlin.de"
"12107","Berlin","anzeige@bowi.berlin.de"
"12157","Berlin","anzeige@bowi.berlin.de"
"12159","Berlin","anzeige@bowi.berlin.de"
"12165","Berlin","anzeige@bowi.berlin.de"
"12167","Berlin","anzeige@bowi.berlin.de"
"12207","Berlin","anzeige@bowi.berlin.de"
"12489","Berlin","anzeige@bowi.berlin.de"
"12526","Berlin","anzeige@bowi.berlin.de"
"12555","Berlin","anzeige@bowi.berlin.de"
"12557","Berlin","anzeige@bowi.berlin.de"
"12621","Berlin","anzeige@bowi.berlin.de"
"12629","Berlin","anzeige@bowi.berlin.de"
"12679","Berlin","anzeige@bowi.berlin.de"
"12681","Berlin","anzeige@bowi.berlin.de"
"12685","Berlin","anzeige@bowi.berlin.de"
"12689","Berlin","anzeige@bowi.berlin.de"
"13053","Berlin","anzeige@bowi.berlin.de"
"13057","Berlin","anzeige@bowi.berlin.de"
"13125","Berlin","anzeige@bowi.berlin.de"
"13127","Berlin","anzeige@bowi.berlin.de"
"13156","Berlin","anzeige@bowi.berlin.de"
"13159","Berlin","anzeige@bowi.berlin.de"
"13187","Berlin","anzeige@bowi.berlin.de"
"13349","Berlin","anzeige@bowi.berlin.de"
"13353","Berlin","anzeige@bowi.berlin.de"
"13355","Berlin","anzeige@bowi.berlin.de"
"13403","Berlin","anzeige@bowi.berlin.de"
"13405","Berlin","anzeige@bowi.berlin.de"
"13409","Berlin","anzeige@bowi.berlin.de"
"13437","Berlin","anzeige@bowi.berlin.de"
"13465","Berlin","anzeige@bowi.berlin.de"
"13469","Berlin","anzeige@bowi.berlin.de"
"13507","Berlin","anzeige@bowi.berlin.de"
"13509","Berlin","anzeige@bowi.berlin.de"
"13583","Berlin","anzeige@bowi.berlin.de"
"13589","Berlin","anzeige@bowi.berlin.de"
"13593","Berlin","anzeige@bowi.berlin.de"
"13629","Berlin","anzeige@bowi.berlin.de"
"14050","Berlin","anzeige@bowi.berlin.de"
"14165","Berlin","anzeige@bowi.berlin.de"
"14169","Berlin","anzeige@bowi.berlin.de"
"14193","Berlin","anzeige@bowi.berlin.de"
"14199","Berlin","anzeige@bowi.berlin.de"
"10119","Berlin","anzeige@bowi.berlin.de"
"10249","Berlin","anzeige@bowi.berlin.de"
"10365","Berlin","anzeige@bowi.berlin.de"
"10367","Berlin","anzeige@bowi.berlin.de"
"10555","Berlin","anzeige@bowi.berlin.de"
"10623","Berlin","anzeige@bowi.berlin.de"
"10777","Berlin","anzeige@bowi.berlin.de"
"10789","Berlin","anzeige@bowi.berlin.de"
"10963","Berlin","anzeige@bowi.berlin.de"
"12053","Berlin","anzeige@bowi.berlin.de"
"12103","Berlin","anzeige@bowi.berlin.de"
"12161","Berlin","anzeige@bowi.berlin.de"
"12524","Berlin","anzeige@bowi.berlin.de"
"12587","Berlin","anzeige@bowi.berlin.de"
"12687","Berlin","anzeige@bowi.berlin.de"
"13059","Berlin","anzeige@bowi.berlin.de"
"13357","Berlin","anzeige@bowi.berlin.de"
"13435","Berlin","anzeige@bowi.berlin.de"
"13585","Berlin","anzeige@bowi.berlin.de"
"14052","Berlin","anzeige@bowi.berlin.de"
"14129","Berlin","anzeige@bowi.berlin.de"
"14195","Berlin","anzeige@bowi.berlin.de"
"10315","Berlin","anzeige@bowi.berlin.de"
"10318","Berlin","anzeige@bowi.berlin.de"
"10407","Berlin","anzeige@bowi.berlin.de"
"10409","Berlin","anzeige@bowi.berlin.de"
"10559","Berlin","anzeige@bowi.berlin.de"
"10625","Berlin","anzeige@bowi.berlin.de"
"10707","Berlin","anzeige@bowi.berlin.de"
"10709","Berlin","anzeige@bowi.berlin.de"
"10711","Berlin","anzeige@bowi.berlin.de"
"10779","Berlin","anzeige@bowi.berlin.de"
"10787","Berlin","anzeige@bowi.berlin.de"
"10965","Berlin","anzeige@bowi.berlin.de"
"10999","Berlin","anzeige@bowi.berlin.de"
"12043","Berlin","anzeige@bowi.berlin.de"
"12051","Berlin","anzeige@bowi.berlin.de"
"12057","Berlin","anzeige@bowi.berlin.de"
"12105","Berlin","anzeige@bowi.berlin.de"
"12109","Berlin","anzeige@bowi.berlin.de"
"12205","Berlin","anzeige@bowi.berlin.de"
"12209","Berlin","anzeige@bowi.berlin.de"
"12279","Berlin","anzeige@bowi.berlin.de"
"12347","Berlin","anzeige@bowi.berlin.de"
"12351","Berlin","anzeige@bowi.berlin.de"
"12353","Berlin","anzeige@bowi.berlin.de"
"12359","Berlin","anzeige@bowi.berlin.de"
"12437","Berlin","anzeige@bowi.berlin.de"
"12487","Berlin","anzeige@bowi.berlin.de"
"12527","Berlin","anzeige@bowi.berlin.de"
"12559","Berlin","anzeige@bowi.berlin.de"
"12589","Berlin","anzeige@bowi.berlin.de"
"12619","Berlin","anzeige@bowi.berlin.de"
"12623","Berlin","anzeige@bowi.berlin.de"
"12627","Berlin","anzeige@bowi.berlin.de"
"12683","Berlin","anzeige@bowi.berlin.de"
"13051","Berlin","anzeige@bowi.berlin.de"
"13055","Berlin","anzeige@bowi.berlin.de"
"13086","Berlin","anzeige@bowi.berlin.de"
"13088","Berlin","anzeige@bowi.berlin.de"
"13089","Berlin","anzeige@bowi.berlin.de"
"13129","Berlin","anzeige@bowi.berlin.de"
"13158","Berlin","anzeige@bowi.berlin.de"
"13351","Berlin","anzeige@bowi.berlin.de"
"13359","Berlin","anzeige@bowi.berlin.de"
"13407","Berlin","anzeige@bowi.berlin.de"
"13467","Berlin","anzeige@bowi.berlin.de"
"13503","Berlin","anzeige@bowi.berlin.de"
"13505","Berlin","anzeige@bowi.berlin.de"
"13581","Berlin","anzeige@bowi.berlin.de"
"13587","Berlin","anzeige@bowi.berlin.de"
"13595","Berlin","anzeige@bowi.berlin.de"
"13597","Berlin","anzeige@bowi.berlin.de"
"13599","Berlin","anzeige@bowi.berlin.de"
"13627","Berlin","anzeige@bowi.berlin.de"
"14055","Berlin","anzeige@bowi.berlin.de"
"14089","Berlin","anzeige@bowi.berlin.de"
"14167","Berlin","anzeige@bowi.berlin.de"
"14197","Berlin","anzeige@bowi.berlin.de"
"63628","Bad Soden-Salmünster","stadt@badsoden-salmuenster.de"
"66440","Blieskastel","ordnungsamt@blieskastel.de"
"89155","Erbach (Donau)","ordnungsamt@erbach-donau.de"
"60308","Frankfurt am Main","owi.datenerfassung.amt32@stadt-frankfurt.de"
"60311","Frankfurt am Main","owi.datenerfassung.amt32@stadt-frankfurt.de"
"60313","Frankfurt am Main","owi.datenerfassung.amt32@stadt-frankfurt.de"
